Sales,Quantity,Discount,Profit,Shipping Cost,Category,Ship Mode,City-States,Segment,Order Priority,Market
13.2,2,0.4,-6.4,1.418,13,2,2000,3,3,7
115.74,3,0.0,24.3,5.736,13,4,3020,3,1,7
192.9,5,0.0,-4.577,4.577,13,1,1020,1,1,7
38.58,1,0.0,8.1,5.712,13,2,241,1,2,7
281.424,11,0.2,-35.178,5.28,13,1,124,1,1,3
191.88,6,0.0,19.188,12.28,13,2,1710,1,2,3
51.168,2,0.2,-6.396,8.31,13,4,879,3,2,3
191.88,6,0.0,19.188,18.42,13,4,1,1,1,3
208.332,4,0.1,32.292,19.04,13,4,1878,1,1,5
173.61,3,0.0,41.58,11.27,13,4,565,3,1,5
156.249,3,0.1,24.219,23.37,13,2,193,1,1,5
264.32,2,0.2,19.824,19.39,13,4,1423,1,1,3
330.4,2,0.0,85.904,34.62,13,2,27,1,2,3
264.32,2,0.2,19.824,26.08,13,3,786,1,2,3
173.8,5,0.0,43.45,7.87,13,4,1308,1,1,3
69.52,2,0.0,17.38,9.55,13,3,158,1,1,3
18.16,2,0.2,1.816,2.51,13,3,124,1,1,3
34.05,3,0.0,9.534,4.8,13,2,161,1,2,3
34.05,3,0.0,9.534,2.72,13,4,206,1,1,3
18.16,2,0.2,1.816,1.1,13,4,786,1,1,3
14.9,5,0.0,1.043,1.09,13,4,158,1,1,3
20.86,7,0.0,1.4602,1.22,13,4,2005,1,1,3
255.744,2,0.1,-5.736,52.5,13,3,65,1,2,6
128.37,1,0.0,55.17,0.2,13,1,196,2,1,5
154.044,2,0.4,7.644,11.98,13,4,1297,3,1,5
256.74,2,0.0,110.34,19.43,13,4,2832,2,1,5
693.198,6,0.1,253.998,43.29,13,4,545,2,1,5
111.888,2,0.1,-2.532,15.6,13,2,139,2,2,5
124.32,4,0.5,-104.52,18.94,13,4,805,2,4,5
83.7,5,0.0,3.348,11.1,13,4,48,1,4,3
83.92,5,0.2,-13.637,6.16,13,4,72,1,1,3
38.76,2,0.6,-12.6,6.1,13,3,95,2,1,5
160.956,3,0.4,-96.624,25.038,13,3,182,1,2,7
230.202,2,0.1,5.082,32.56,13,2,1925,1,1,5
115.101,1,0.1,2.541,5.87,13,4,78,1,1,5
805.707,7,0.1,17.787,96.19,13,4,575,3,4,5
31.4,2,0.0,7.85,3.81,13,3,1120,3,1,3
37.68,3,0.2,-5.4,5.4,13,4,1133,1,2,3
62.8,4,0.0,15.7,11.68,13,1,161,1,2,3
67.78,2,0.0,16.945,4.24,13,2,161,3,2,3
169.45,5,0.0,42.3625,6.61,13,4,1432,1,1,3
387.72,5,0.2,-67.851,21.68,13,4,140,1,1,3
563.4,4,0.0,67.608,57.61,13,4,992,3,1,3
632.07,5,0.4,-158.13,62.99,13,3,1807,1,1,5
379.242,2,0.1,63.162,34.06,13,2,652,1,1,5
210.69,2,0.5,-11.03,11.03,13,4,1890,3,1,5
1327.35,7,0.1,221.067,171.99,13,2,745,1,1,5
252.828,2,0.4,-63.252,33.46,13,4,1194,1,2,5
758.484,4,0.1,126.324,48.27,13,4,2079,1,2,5
189.621,1,0.1,31.581,20.96,13,4,1024,1,2,5
281.34,2,0.0,104.04,38.06,13,4,60,3,2,6
422.01,3,0.0,156.06,47.71,13,4,2090,2,1,6
703.35,5,0.0,260.1,288.75,13,3,54,1,3,6
281.34,2,0.0,104.04,18.15,13,2,236,3,1,6
396.333,9,0.1,-68.35,68.35,13,3,152,3,2,5
88.074,2,0.1,19.554,4.88,13,4,1142,1,1,5
31.536,6,0.6,-41.064,3.185,13,4,2823,3,2,7
35.24,2,0.0,8.08,2.977,13,4,362,3,1,7
64.784,1,0.2,-12.9568,11.58,13,3,72,3,1,3
64.784,1,0.2,-12.9568,6.57,13,4,1143,2,1,3
242.94,3,0.0,9.7176,39.81,13,4,161,3,2,3
327.312,4,0.4,5.352,75.15,13,1,198,1,3,6
216.844,3,0.47,-40.3,40.3,13,2,110,1,2,6
55.92,5,0.2,6.291,4.39,13,4,704,1,4,3
60.416,2,0.2,6.0416,5.93,13,4,124,3,2,3
226.56,6,0.0,63.4368,9.08,13,4,161,3,2,3
116.64,2,0.0,17.46,9.78,13,4,2,3,1,6
180.7,5,0.0,16.2,20.626,13,2,1250,1,1,7
494.424,4,0.1,-54.936,42.46,13,4,1461,1,1,5
549.36,4,0.0,0.0,52.04,13,2,364,3,2,5
206.01,3,0.5,-206.01,18.2,13,4,1176,3,1,5
274.68,4,0.5,-274.68,35.46,13,4,2361,3,2,5
576.828,7,0.4,-384.552,32.41,13,4,477,1,1,5
73.44,3,0.5,-7.38,1.43,13,4,3262,1,1,5
88.128,2,0.1,-4.53,4.53,13,4,2543,3,1,5
48.96,2,0.5,-4.92,0.23,13,3,205,3,1,5
87.08,7,0.0,24.3824,4.86,13,4,1094,1,1,3
9.952,1,0.2,0.9952,1.49,13,2,2249,1,2,3
39.808,4,0.2,-3.5,3.5,13,4,704,1,1,3
221.16,4,0.0,57.5016,7.53,13,4,2886,1,1,3
79.9,5,0.0,31.9,4.511,13,4,1576,3,2,7
79.9,5,0.0,31.9,16.608,13,3,1020,1,2,7
83.952,8,0.4,-11.328,6.12,13,4,671,3,1,6
67.15,5,0.0,16.7875,7.77,13,2,40,3,2,3
394.98,3,0.0,15.78,60.27,13,3,362,1,2,7
131.66,1,0.0,5.26,7.951,13,4,2585,2,1,7
394.98,3,0.0,15.78,38.23,13,2,2295,1,2,7
394.98,3,0.0,15.78,127.294,13,3,1040,1,3,7
26.64,1,0.5,-2.8,2.8,13,4,114,2,2,6
221.112,5,0.17,74.562,34.81,13,4,617,1,2,6
372.96,7,0.0,167.79,59.24,13,4,1880,3,4,6
54.5,5,0.0,14.17,3.16,13,4,3563,1,1,3
228.528,2,0.1,-35.44,35.44,13,4,2362,2,2,5
799.848,7,0.1,-71.232,106.98,13,4,1065,1,2,5
253.92,2,0.0,5.04,9.75,13,2,321,2,1,5
342.792,3,0.1,-30.528,37.56,13,4,2319,1,2,5
457.056,4,0.1,-40.704,35.62,13,2,1826,1,1,5
81.96,2,0.0,0.0,4.93,13,4,48,1,1,3
46.344,3,0.2,-8.31,8.31,13,1,124,1,2,3
61.792,4,0.2,6.1792,7.19,13,2,124,3,1,3
270.34,14,0.0,75.6952,29.13,13,2,27,2,1,3
77.24,5,0.2,7.724,1.15,13,2,72,3,1,3
38.62,2,0.0,10.8136,5.18,13,4,1663,2,4,3
19.68,1,0.0,9.63,3.25,13,4,218,1,2,6
88.56,5,0.1,38.31,1.8,13,4,6,1,1,6
49.0032,3,0.17,18.8532,2.57,13,3,133,3,1,6
229.446,2,0.1,-9.56,9.56,13,4,3223,3,2,5
191.205,3,0.5,-187.425,20.94,13,4,1035,3,1,5
76.482,1,0.4,-49.728,10.18,13,2,3188,1,2,5
71.28,3,0.1,31.68,7.15,13,2,2790,1,1,5
47.52,2,0.1,21.12,4.27,13,2,688,3,1,5
105.6,8,0.5,0.0,32.36,13,2,2436,3,3,5
126.72,6,0.2,-8.53,8.53,13,4,4,2,1,5
95.04,4,0.1,42.24,18.9,13,3,2047,2,3,5
79.2,3,0.0,39.6,5.21,13,1,1403,1,2,5
39.6,3,0.5,0.0,3.01,13,4,772,1,2,5
263.92,2,0.0,5.24,16.439,13,4,197,1,1,7
131.96,1,0.0,2.62,10.482,13,4,1230,2,1,7
263.92,2,0.0,5.24,13.56,13,4,2379,1,1,7
344.91,3,0.0,10.3473,18.21,13,4,246,3,1,3
554.16,5,0.2,-124.74,85.442,13,3,29,3,1,7
332.496,4,0.4,-210.624,61.009,13,2,1318,1,2,7
249.372,3,0.4,-157.968,66.161,13,3,1267,1,2,7
554.16,4,0.0,11.04,17.891,13,4,219,1,1,7
692.7,5,0.0,13.8,83.304,13,3,699,3,1,7
415.62,3,0.0,8.28,70.132,13,3,332,1,2,7
325.44,6,0.0,123.66,23.42,13,4,1877,1,1,5
97.632,2,0.1,30.372,11.54,13,4,1024,1,1,5
108.48,2,0.0,41.22,7.94,13,4,2203,1,1,5
97.632,2,0.1,30.372,28.52,13,2,2047,1,3,5
108.48,2,0.0,41.22,21.06,13,1,2241,1,2,5
146.448,3,0.1,45.558,9.13,13,4,3236,3,1,5
142.976,3,0.17,48.2058,17.46,13,3,133,1,1,6
114.84,2,0.0,51.66,14.47,13,4,2537,3,2,6
238.293,5,0.17,80.343,55.57,13,3,112,3,2,6
52.096,4,0.2,3.9072,8.42,13,3,1522,3,1,3
81.4,5,0.0,21.164,4.43,13,2,238,1,1,3
65.12,4,0.0,16.9312,9.01,13,2,1,3,1,3
32.56,2,0.0,8.4656,1.88,13,4,2195,3,1,3
79.4,5,0.2,5.955,9.65,13,4,1532,3,2,3
261.468,6,0.1,49.248,29.47,13,4,64,2,2,5
87.156,2,0.1,16.416,3.63,13,4,2199,2,1,5
242.1,5,0.0,65.25,20.76,13,2,22,3,1,5
193.68,4,0.0,52.2,10.93,13,4,1031,1,1,5
48.42,2,0.5,-22.32,16.6,13,3,1035,3,3,5
58.68,3,0.4,-14.7,2.325,13,2,1318,3,1,7
97.8,3,0.0,24.42,9.798,13,4,191,2,4,7
65.2,2,0.0,16.28,8.013,13,4,362,3,4,7
22.04,2,0.0,10.32,1.694,13,4,191,2,1,7
77.14,7,0.0,36.12,11.879,13,2,1020,3,2,7
44.08,5,0.2,14.78,15.376,13,3,596,2,3,7
22.04,2,0.0,10.32,1.423,13,4,1420,3,2,7
102.696,3,0.6,-154.044,10.035,13,4,1079,3,1,7
20.25,2,0.1,-0.45,1.49,13,4,1024,1,1,5
30.375,3,0.1,-0.675,2.49,13,4,129,2,1,5
11.25,1,0.0,0.9,1.18,13,4,818,2,4,5
20.25,2,0.1,-0.45,7.66,13,3,589,2,3,5
501.81,3,0.0,0.0,55.62,13,3,40,1,1,3
1003.62,6,0.0,0.0,121.83,13,4,48,1,4,3
501.81,3,0.0,0.0,59.63,13,2,1871,2,2,3
152.442,3,0.1,5.022,8.69,13,2,87,3,1,6
254.07,5,0.1,8.37,11.21,13,4,1862,1,2,6
33.876,1,0.4,-15.264,5.38,13,3,198,2,3,6
140.585,3,0.17,-6.8346,12.16,13,4,112,3,1,6
443.92,5,0.2,-94.333,54.44,13,4,1133,1,2,3
998.82,9,0.0,29.9646,76.28,13,4,514,1,1,3
33.12,2,0.0,1.98,1.76,13,2,684,3,2,5
16.56,1,0.0,0.99,1.32,13,4,983,1,1,5
104.328,7,0.1,-4.662,10.64,13,2,575,2,1,5
112.92,3,0.0,12.42,8.078,13,4,340,2,1,7
151.056,9,0.2,7.5528,36.79,13,3,124,2,2,3
26.19,3,0.5,-24.66,2.67,13,2,1885,2,1,5
31.428,2,0.1,-2.472,1.41,13,4,2526,1,1,5
31.428,2,0.1,-2.472,3.22,13,4,3560,3,1,5
78.57,5,0.1,-6.18,25.56,13,3,2625,1,2,5
15.714,1,0.1,-1.236,1.03,13,2,2150,3,1,5
20.952,2,0.4,-12.948,1.66,13,4,407,2,1,5
248.64,4,0.0,84.48,20.69,13,4,49,1,4,6
248.64,8,0.5,-79.68,23.62,13,4,2086,2,1,6
154.778,3,0.17,31.6584,11.1,13,4,844,1,1,6
17.712,2,0.1,1.332,1.82,13,1,3002,1,2,5
88.938,2,0.1,13.818,6.45,13,4,3153,2,1,5
59.292,2,0.4,-15.828,5.5,13,2,920,3,1,5
177.876,4,0.1,27.636,17.4,13,4,545,1,2,5
222.345,5,0.1,34.545,32.21,13,3,2440,1,2,5
88.938,2,0.1,-4.39,4.39,13,3,91,1,1,5
46.6875,5,0.17,17.8875,5.14,13,2,391,1,3,6
96.9,2,0.0,0.0,5.83,13,4,1155,1,1,5
145.35,3,0.0,0.0,13.12,13,4,1653,1,2,5
53.5,5,0.0,20.3,4.089,13,2,3503,1,1,7
96.3,9,0.0,36.54,0.684,13,4,2282,1,1,7
19.26,3,0.4,-0.66,0.639,13,2,825,2,1,7
21.4,2,0.0,8.12,2.335,13,4,533,1,2,7
107.44,10,0.2,10.744,5.26,13,4,786,3,1,3
258.39,5,0.1,114.84,15.79,13,4,2079,1,1,5
137.808,4,0.4,22.968,11.68,13,2,3137,3,1,5
68.904,2,0.4,11.484,5.69,13,4,308,3,4,5
155.034,3,0.1,68.904,25.05,13,4,64,1,2,5
137.808,4,0.4,22.968,5.82,13,4,3416,3,1,5
51.678,1,0.1,22.968,2.09,13,4,1852,2,1,5
104.696,1,0.2,6.5435,6.02,13,2,776,3,1,3
33.82,2,0.0,9.1314,3.43,13,2,1,3,1,3
67.64,5,0.2,5.9185,6.96,13,3,817,1,2,3
30.84,2,0.0,8.3268,2.39,13,4,306,1,1,3
46.26,3,0.0,12.4902,4.2,13,4,867,3,1,3
92.52,6,0.0,24.9804,12.55,13,4,48,3,2,3
61.68,5,0.2,5.397,15.53,13,3,709,2,2,3
16.768,2,0.2,1.4672,0.99,13,4,1818,1,1,3
31.44,3,0.0,8.4888,4.69,13,4,161,3,4,3
16.768,2,0.2,1.4672,1.92,13,4,134,1,2,3
31.44,3,0.0,8.4888,1.41,13,1,48,1,2,3
73.36,7,0.0,19.8072,7.66,13,4,243,1,2,3
87.504,3,0.2,6.504,15.909,13,1,29,3,3,7
93.06,6,0.0,26.0568,6.35,13,4,27,1,2,3
49.632,4,0.2,4.9632,7.75,13,1,247,1,2,3
77.55,5,0.0,21.714,4.27,13,2,841,3,1,3
46.53,3,0.0,13.0284,2.83,13,4,48,2,1,3
77.55,5,0.0,21.714,11.58,13,4,862,1,4,3
188.84,2,0.0,41.52,16.687,13,3,1421,3,2,7
154.953,3,0.1,58.473,14.51,13,4,3,1,1,6
395.88,2,0.0,71.22,61.97,13,2,283,1,2,6
1603.31,9,0.1,142.344,113.3,13,4,3,1,1,6
1187.64,6,0.0,213.66,127.81,13,4,1037,1,2,6
53.568,2,0.1,0.588,7.07,13,2,1350,1,2,5
29.76,2,0.5,-0.89,0.89,13,2,761,3,1,5
14.88,1,0.5,-11.61,2.59,13,3,642,1,2,5
53.568,2,0.1,0.588,9.46,13,2,1462,1,3,5
119.04,4,0.0,7.08,7.53,13,4,3324,2,1,6
49.104,3,0.45,-34.866,18.11,13,3,80,1,3,6
24.7008,1,0.17,-3.2892,1.6,13,4,394,1,2,6
53.568,2,0.1,-2.412,3.46,13,4,685,2,1,6
80.352,3,0.1,-3.618,4.87,13,4,6,2,1,6
354.9,5,0.0,17.745,74.5,13,1,1050,1,2,3
113.568,2,0.2,-21.294,16.21,13,4,437,3,4,3
354.9,5,0.0,17.745,48.88,13,4,27,1,2,3
121.5,3,0.0,19.44,10.804,13,4,858,2,1,7
121.5,3,0.0,19.44,17.016,13,2,197,1,2,7
206.604,9,0.4,-120.636,52.344,13,3,766,3,2,7
36.828,3,0.6,-53.442,4.85,13,3,916,3,2,5
36.828,3,0.6,-53.442,2.41,13,4,916,1,1,5
505.656,4,0.4,-202.344,27.76,13,3,212,3,2,6
46.26,3,0.0,12.0276,5.17,13,4,2330,2,4,3
243.92,5,0.2,-54.882,13.31,13,4,1398,1,1,3
146.352,3,0.2,-32.9292,13.28,13,3,3070,1,1,3
195.136,4,0.2,-43.9056,9.32,13,4,20,3,1,3
20.412,2,0.4,2.352,1.31,13,4,1342,1,1,5
61.236,6,0.4,7.056,3.59,13,3,970,1,1,5
51.03,3,0.0,23.94,2.98,13,4,2690,2,1,5
129.12,5,0.2,43.52,18.654,13,3,596,3,2,7
77.472,4,0.4,8.992,10.057,13,4,182,1,2,7
44.064,1,0.1,11.244,2.81,13,4,3587,2,1,5
195.84,8,0.5,-21.53,21.53,13,4,811,1,2,5
88.128,2,0.1,22.488,9.7,13,4,648,1,1,5
73.44,3,0.5,-25.02,13.74,13,3,1944,3,2,5
132.192,3,0.1,33.732,2.38,13,2,64,1,1,5
85.224,3,0.2,7.4571,8.76,13,1,3252,1,2,3
177.55,5,0.0,47.9385,20.63,13,4,55,1,2,3
362.232,3,0.1,-4.068,24.43,13,4,2657,2,1,5
268.32,2,0.0,24.12,34.96,13,4,600,1,2,5
120.744,1,0.1,-1.356,3.52,13,2,129,3,1,5
603.72,5,0.1,-6.78,57.93,13,4,1907,1,1,5
535.41,3,0.0,160.623,54.57,13,4,1960,3,2,3
720.76,5,0.2,54.057,55.4,13,3,786,3,1,3
1261.33,7,0.0,327.946,506.49,13,3,27,3,3,3
5.98,1,0.0,1.0166,0.24,13,4,27,2,1,3
29.9,5,0.0,5.083,2.37,13,4,151,1,1,3
17.94,3,0.0,3.0498,1.54,13,4,1,2,2,3
17.94,3,0.0,3.0498,0.53,13,4,1,1,1,3
129.3,2,0.0,6.465,6.57,13,1,161,1,1,3
129.3,2,0.0,6.465,8.19,13,4,3287,1,1,3
193.95,3,0.0,9.6975,12.65,13,4,161,1,1,3
459.95,5,0.0,18.398,49.75,13,4,1,3,2,3
147.184,2,0.2,-29.4368,8.76,13,4,859,2,1,3
120.33,1,0.0,31.2858,11.79,13,2,1,3,1,3
481.32,4,0.0,125.143,70.3,13,4,514,3,2,3
577.584,6,0.2,43.3188,66.02,13,4,72,1,2,3
32.346,2,0.1,12.906,11.86,13,1,880,1,3,6
53.91,3,0.0,24.75,12.35,13,1,1495,3,2,6
1527.12,8,0.1,474.96,209.96,13,1,577,3,2,5
1145.34,6,0.1,356.22,57.48,13,4,1797,1,1,5
190.89,1,0.1,59.37,14.03,13,4,1015,2,1,5
509.04,3,0.2,114.48,67.6,13,2,4,2,2,5
845.019,7,0.1,84.399,30.16,13,4,2503,2,1,5
241.434,2,0.1,24.114,47.1,13,4,64,2,2,5
321.912,4,0.4,-112.728,21.79,13,4,1232,3,1,5
362.151,3,0.1,36.171,101.24,13,2,1287,1,3,5
34.92,2,0.0,1.02,1.19,13,4,2342,1,1,6
87.3,5,0.0,2.55,6.98,13,4,2937,1,1,6
109.998,7,0.1,-8.652,10.17,13,4,1406,2,1,6
159.41,11,0.17,-27.0402,9.54,13,4,132,1,1,6
81.2,5,0.0,12.18,9.1,13,2,11,1,1,3
38.976,3,0.2,-2.436,2.42,13,2,643,1,1,3
38.976,3,0.2,-2.436,1.69,13,4,72,1,1,3
64.96,4,0.0,9.744,19.07,13,2,1,3,3,3
141.12,7,0.0,6.93,8.28,13,4,2690,3,1,5
54.432,3,0.1,-3.078,3.41,13,4,2489,3,1,5
108.864,6,0.1,-6.156,17.51,13,3,794,2,2,5
24.192,2,0.4,-14.148,2.15,13,4,308,1,2,5
54.432,3,0.1,-3.078,4.33,13,4,2876,2,1,5
346.761,3,0.1,123.291,47.39,13,4,671,1,2,6
513.72,8,0.5,-82.2,47.93,13,4,2086,3,4,6
385.29,3,0.0,161.82,53.44,13,3,1978,1,2,6
809.109,7,0.1,287.679,22.77,13,4,464,3,1,6
128.43,2,0.5,-20.55,14.59,13,2,256,2,2,6
27.864,2,0.4,-3.276,3.28,13,4,1463,2,1,5
46.44,2,0.0,15.3,4.35,13,4,1201,3,1,5
83.592,4,0.1,21.312,6.46,13,4,796,3,1,5
23.968,2,0.2,2.3968,1.7,13,4,2331,1,4,3
11.32,1,0.0,0.0,0.652,13,3,1938,2,1,7
22.64,2,0.0,0.0,4.601,13,3,340,1,3,7
26.96,2,0.0,7.0096,5.23,13,3,161,1,3,3
10.784,1,0.2,0.8088,0.63,13,3,124,1,2,3
67.4,5,0.0,17.524,6.11,13,4,1315,2,1,3
39.672,4,0.4,-3.89,3.89,13,4,1194,3,4,5
39.36,5,0.4,-1.34,2.018,13,4,766,1,1,7
26.24,2,0.0,9.96,3.165,13,2,2650,1,2,7
55.104,7,0.4,-1.876,2.517,13,4,825,1,1,7
62.976,8,0.4,-2.144,6.314,13,3,1057,1,1,7
26.24,2,0.0,9.96,5.895,13,2,924,3,3,7
91.84,7,0.0,-15.74,15.74,13,4,23,1,2,7
108.42,2,0.0,47.7,13.67,13,4,2019,3,2,6
314.96,7,0.17,102.44,37.64,13,2,203,2,2,6
484.596,4,0.1,102.276,23.38,13,4,65,1,1,6
363.447,3,0.1,76.707,53.11,13,1,3,1,2,6
134.61,1,0.0,39.03,14.11,13,4,1162,3,2,6
269.22,2,0.0,78.06,63.94,13,1,153,1,1,6
112.5,10,0.4,11.1,11.46,13,4,308,2,1,5
33.75,2,0.1,13.47,2.91,13,4,267,1,1,5
84.375,5,0.1,33.675,8.24,13,4,1949,1,1,5
50.625,3,0.1,20.205,4.54,13,4,946,1,4,5
50.625,3,0.1,20.205,2.98,13,4,3573,2,1,5
50.625,3,0.1,20.205,8.57,13,3,64,1,1,5
56.25,3,0.0,-2.44,2.44,13,4,1646,2,1,5
33.75,2,0.1,13.47,6.92,13,3,589,1,2,5
273.3,5,0.0,13.65,3.48,13,2,3545,1,1,5
98.388,2,0.1,-5.472,3.45,13,4,2047,3,1,5
34.98,2,0.0,11.16,0.34,13,4,218,1,1,6
69.96,4,0.0,22.32,7.61,13,2,444,3,1,6
31.482,2,0.1,7.662,1.69,13,4,31,2,1,6
62.964,4,0.1,15.324,3.8,13,4,1578,1,1,6
195.84,4,0.0,7.8,32.09,13,1,160,3,2,6
44.064,1,0.1,-2.946,4.24,13,4,1320,1,2,6
171.36,7,0.5,-157.71,28.84,13,3,256,3,1,6
342.72,7,0.0,13.65,27.16,13,4,218,3,1,6
97.92,2,0.0,3.9,4.93,13,2,3394,1,1,6
211.96,4,0.0,8.4784,20.47,13,2,2788,1,1,3
211.96,4,0.0,8.4784,7.99,13,4,161,1,1,3
84.784,2,0.2,-16.9568,13.03,13,4,72,3,2,3
136.178,3,0.17,-23.0319,22.45,13,3,278,2,3,6
136.12,1,0.0,25.86,6.966,13,4,241,1,1,7
89.16,8,0.5,-57.24,6.36,13,4,1821,3,4,6
222.98,5,0.17,-0.0705,40.93,13,3,133,1,1,6
89.1918,2,0.17,-0.0282,17.12,13,1,132,1,2,6
631.071,6,0.47,-23.949,24.39,13,4,110,3,1,6
119.07,1,0.4,9.9,4.77,13,2,222,3,1,6
1058.1,5,0.0,73.95,116.59,13,4,1031,1,1,5
380.916,2,0.1,-12.744,10.06,13,4,3198,1,1,5
380.916,2,0.1,-12.744,56.63,13,4,375,1,4,5
1295.78,2,0.0,310.987,77.96,13,2,514,3,1,3
23.652,2,0.4,-12.648,1.51,13,4,685,1,1,6
646.776,9,0.2,-145.525,65.93,13,4,1270,1,1,3
628.81,7,0.0,12.5762,68.87,13,4,1710,3,1,3
269.49,3,0.0,5.3898,21.52,13,2,2757,1,1,3
143.728,2,0.2,-32.3388,20.44,13,4,1433,1,2,3
269.49,3,0.0,5.3898,32.25,13,4,1,2,2,3
290.88,6,0.0,37.8,20.33,13,4,1860,1,1,5
145.44,3,0.0,18.9,6.83,13,4,746,1,1,5
145.44,3,0.0,18.9,11.68,13,4,1155,1,1,5
58.176,3,0.6,-68.364,7.62,13,4,1343,2,4,5
387.84,8,0.0,50.4,37.23,13,4,2241,1,1,5
130.896,3,0.1,4.356,12.48,13,2,2587,3,1,5
43.632,1,0.1,1.452,2.88,13,2,1220,2,1,5
96.96,2,0.0,12.6,2.62,13,3,741,1,1,5
60.0,5,0.5,-52.8,3.99,13,4,476,1,1,6
43.2,2,0.1,-4.14,4.14,13,4,154,3,2,6
120.0,5,0.0,7.2,28.18,13,2,1116,2,2,6
144.0,6,0.0,8.64,7.75,13,4,1587,1,1,6
43.2,2,0.1,-1.92,6.03,13,1,65,1,2,6
49.248,8,0.4,-4.992,2.36,13,4,212,1,1,6
85.52,2,0.0,22.2352,5.42,13,4,102,1,1,3
42.76,1,0.0,11.1176,10.22,13,3,341,3,2,3
470.36,11,0.0,122.294,30.72,13,4,842,3,1,3
43.752,2,0.6,-38.328,3.28,13,2,916,3,1,5
161.5,5,0.0,69.4,10.977,13,4,2809,1,1,7
772.68,4,0.0,108.175,53.32,13,4,27,1,1,3
579.51,3,0.0,81.1314,40.65,13,4,842,3,1,3
386.34,2,0.0,54.0876,11.84,13,3,255,3,2,3
280.92,2,0.0,50.56,8.24,13,2,107,1,1,7
337.104,3,0.2,-8.436,15.395,13,2,29,1,1,7
252.828,3,0.4,-92.712,51.008,13,1,1158,1,2,7
243.384,3,0.2,-34.94,34.94,13,2,834,1,2,3
811.28,8,0.0,24.3384,50.71,13,4,111,1,1,3
254.88,2,0.1,19.8,33.97,13,3,290,1,2,5
84.96,1,0.4,-32.58,5.09,13,4,521,2,1,5
283.2,2,0.0,48.12,25.95,13,2,547,1,1,5
18.996,1,0.4,1.256,1.309,13,4,956,3,1,7
56.988,3,0.4,3.768,3.79,13,4,490,1,4,7
80.244,6,0.4,10.584,8.35,13,4,2566,1,1,5
274.68,2,0.0,137.34,29.02,13,4,81,3,1,6
134.4,5,0.0,30.9,22.96,13,2,177,1,2,5
48.384,2,0.1,6.984,4.3,13,4,1594,2,1,5
105.8,1,0.17,15.2901,4.68,13,4,381,1,1,6
135.118,2,0.47,-45.9018,7.74,13,4,2433,1,1,6
142.08,4,0.0,7.04,11.271,13,4,3146,2,1,7
16.5,1,0.0,0.48,1.99,13,4,1159,3,2,6
670.65,5,0.0,321.9,23.64,13,4,706,3,1,6
126.8,4,0.0,26.56,37.605,13,2,191,3,3,7
46.17,5,0.1,8.07,7.63,13,4,1797,3,4,5
36.936,6,0.4,-8.784,2.57,13,4,686,1,1,5
18.468,2,0.1,3.228,4.09,13,3,1982,3,2,5
557.28,3,0.1,216.72,51.79,13,2,2015,1,1,5
162.72,3,0.0,68.31,44.36,13,2,2164,3,3,6
379.68,7,0.0,159.39,26.22,13,2,447,3,1,6
108.48,2,0.0,45.54,14.31,13,4,3024,1,4,6
141.4,1,0.0,45.24,11.921,13,4,3121,3,1,7
103.302,2,0.1,-3.498,15.85,13,4,56,1,2,5
559.872,3,0.1,43.542,45.03,13,2,64,2,2,5
150.408,9,0.2,-33.8418,16.06,13,1,1726,1,2,3
50.136,3,0.2,-11.2806,1.65,13,4,124,1,1,3
22.58,2,0.0,5.8708,4.79,13,2,587,1,2,3
56.45,5,0.0,14.677,3.61,13,3,1120,3,1,3
22.58,2,0.0,5.8708,4.26,13,4,1,1,2,3
64.68,2,0.0,23.92,3.862,13,4,2398,2,1,7
64.68,2,0.0,23.92,9.969,13,1,2087,1,2,7
77.616,4,0.4,-3.904,8.715,13,2,182,1,1,7
231.36,4,0.0,64.68,68.55,13,2,1525,1,3,6
104.112,2,0.1,20.772,18.75,13,3,807,1,2,6
43.128,4,0.4,4.248,3.84,13,4,355,1,1,6
113.82,3,0.0,56.88,22.111,13,3,494,2,1,7
37.94,1,0.0,18.96,1.52,13,2,219,1,1,7
113.82,3,0.0,56.88,8.925,13,4,820,1,1,7
189.7,5,0.0,94.8,45.017,13,3,2141,1,3,7
417.34,11,0.0,208.56,117.537,13,3,24,1,2,7
243.0,4,0.0,119.04,41.83,13,3,1579,3,3,5
194.4,4,0.2,70.44,10.05,13,4,4,1,1,5
36.72,1,0.4,-5.52,3.41,13,2,477,2,1,5
122.4,4,0.5,-46.56,29.8,13,1,731,2,2,5
183.6,3,0.0,56.88,18.67,13,4,271,1,2,5
55.08,1,0.1,12.84,4.08,13,4,64,1,1,5
428.4,7,0.0,132.72,33.53,13,2,2413,2,1,5
36.72,1,0.4,-5.52,2.43,13,4,1303,2,1,5
385.56,7,0.1,89.88,28.82,13,4,152,1,1,5
440.64,8,0.1,102.72,22.77,13,4,868,1,1,5
83.36,1,0.0,20.84,8.23,13,4,1,1,1,3
63.56,2,0.0,3.178,6.45,13,4,3108,3,2,3
1036.8,5,0.0,20.7,25.18,13,4,136,1,1,6
829.44,4,0.0,-88.09,88.09,13,4,1438,2,4,6
16.272,1,0.2,-3.8646,1.9,13,4,749,3,2,3
40.68,2,0.0,0.4068,2.03,13,4,111,3,1,3
157.464,3,0.1,59.454,18.38,13,4,1065,1,1,5
52.488,1,0.1,19.818,8.69,13,4,373,3,2,5
