Sales,Quantity,Discount,Profit,Shipping Cost,Category,Ship Mode,City-States,Segment,Order Priority,Market
5.32,2,0.0,2.6068,0.52,8,2,16,3,3,3
171.2,5,0.2,64.2,12.9,5,4,514,1,1,3
114.2,5,0.0,52.532,8.58,12,4,102,3,1,3
182.67,3,0.0,52.9743,1.79,4,2,710,3,1,3
8.82,3,0.0,2.5578,0.86,10,4,48,3,4,3
183.372,2,0.3,-7.8588,52.76,4,3,1233,1,3,3
26.352,8,0.7,-18.4464,1.7,5,4,1025,1,1,3
481.32,4,0.0,125.143,70.3,13,4,514,3,2,3
25.92,6,0.2,9.072,1.65,5,4,1,1,1,3
674.058,3,0.3,-19.2588,123.32,4,2,124,3,3,3
22.92,4,0.0,11.0016,4.03,5,2,1315,3,2,3
11.808,8,0.7,-8.6592,2.01,5,2,454,1,2,3
18.336,3,0.2,-1.09,1.09,8,4,2168,1,1,3
35.96,2,0.0,10.4284,4.58,10,2,48,1,1,3
67.144,7,0.2,5.8751,12.8,10,2,2649,1,2,3
173.94,3,0.0,38.2668,14.39,3,4,2767,3,1,3
2.296,2,0.8,-3.9032,0.35,5,4,20,1,2,3
96.08,2,0.0,46.1184,4.0,12,2,243,2,2,3
14.88,2,0.0,3.72,2.61,10,3,867,3,1,3
91.275,1,0.5,-67.5435,6.56,2,4,20,1,1,3
19.44,3,0.0,9.3312,0.82,12,4,842,2,1,3
57.75,5,0.0,16.17,16.87,10,3,1,1,3,3
23.1,2,0.0,6.93,1.0,10,4,48,3,1,3
12.536,1,0.2,4.2309,0.38,8,4,834,1,1,3
16.776,3,0.2,1.6776,1.24,15,4,367,3,1,3
33.74,7,0.0,15.5204,5.37,5,4,3280,2,4,3
1325.85,5,0.0,238.653,187.65,13,4,161,1,2,3
1268.82,9,0.0,266.452,89.3,4,4,841,1,4,3
375.34,1,0.0,18.767,14.98,13,4,238,1,1,3
96.08,2,0.0,-8.56,8.56,12,3,1474,1,3,3
29.24,4,0.0,13.7428,1.04,11,4,48,1,1,3
117.488,7,0.2,41.1208,12.87,5,4,27,1,2,3
12.42,3,0.0,5.2164,1.66,10,2,1,1,2,3
12.96,2,0.0,6.2208,1.3,12,4,3684,1,2,3
69.48,1,0.0,-12.04,12.04,9,2,161,3,2,3
85.9,2,0.0,2.577,8.18,15,4,1,3,1,3
18.06,7,0.0,4.6956,2.0,10,2,149,3,2,3
2.512,2,0.8,-4.396,0.11,5,4,376,1,1,3
61.192,1,0.2,6.1192,7.92,15,4,27,2,2,3
48.712,1,0.2,5.4801,11.13,4,3,48,1,2,3
7.764,4,0.7,-5.176,0.56,5,2,859,1,1,3
467.04,4,0.2,58.38,70.67,15,2,1685,3,2,3
128.85,3,0.0,3.8655,25.64,15,2,158,2,2,3
207.984,2,0.2,-28.5978,61.89,4,3,437,3,3,3
12.9,2,0.0,6.321,0.8,12,4,2173,2,1,3
717.12,9,0.2,152.388,91.69,14,2,437,3,2,3
21.36,5,0.2,7.209,2.13,5,3,1,1,1,3
20.568,3,0.2,1.5426,1.04,7,2,20,3,1,3
5.22,2,0.0,2.4012,0.51,11,4,45,3,1,3
84.84,3,0.0,22.9068,5.31,13,2,111,1,1,3
7.24,5,0.2,1.1765,0.43,6,4,1143,3,1,3
14.4,5,0.0,7.056,5.37,11,1,1,1,3,3
15.552,3,0.2,5.4432,0.56,12,4,1073,2,1,3
6.672,3,0.2,2.1684,0.56,5,4,161,2,1,3
1889.99,5,0.8,-2929.48,129.51,5,4,20,3,1,3
55.936,8,0.2,18.8784,5.61,8,4,1398,3,1,3
52.064,4,0.2,18.8732,2.15,5,4,1,2,1,3
48.784,1,0.2,3.6588,4.21,9,4,520,3,1,3
109.592,1,0.2,8.2194,11.02,15,4,27,2,1,3
79.99,1,0.0,28.7964,5.44,14,4,27,2,1,3
69.5,5,0.0,20.155,21.85,7,1,953,2,3,3
10.56,2,0.0,5.0688,1.61,12,4,27,1,2,3
47.79,3,0.0,16.2486,3.79,14,2,1308,1,2,3
714.3,5,0.0,207.147,60.51,13,2,1670,3,2,3
2321.9,2,0.0,1114.51,92.2,17,4,1,2,2,3
9.522,1,0.7,-6.9828,0.74,5,4,72,3,1,3
209.979,7,0.7,-356.964,30.17,3,3,704,3,2,3
33.93,3,0.7,-22.62,2.02,5,4,419,2,1,3
35.168,7,0.2,9.6712,2.48,1,4,643,1,1,3
10.11,3,0.0,3.2352,1.3,1,3,27,1,1,3
347.58,3,0.0,17.379,61.58,7,2,1,3,2,3
72.64,2,0.0,21.792,3.04,14,4,111,1,1,3
33.48,2,0.0,16.4052,1.12,5,4,1092,1,1,3
239.976,3,0.2,53.9946,16.63,14,2,20,1,1,3
8.34,3,0.0,2.1684,1.08,10,4,161,1,2,3
212.94,3,0.0,25.5528,18.47,4,4,2565,3,1,3
687.4,5,0.0,48.118,58.73,3,2,572,2,1,3
653.55,3,0.0,111.104,70.97,2,4,48,3,1,3
239.96,5,0.2,83.986,10.89,14,2,1177,1,1,3
199.836,4,0.3,-37.1124,26.42,2,3,841,3,1,3
67.71,3,0.0,32.5008,10.83,12,2,27,1,2,3
8.134,7,0.8,-13.8278,0.84,5,4,20,1,2,3
18.54,2,0.0,8.7138,0.69,12,4,567,2,1,3
24.4,2,0.2,7.93,3.78,8,4,72,3,2,3
195.64,4,0.0,91.9508,15.6,12,1,66,1,2,3
398.4,5,0.2,84.66,25.58,14,2,786,1,1,3
26.4,5,0.0,-3.14,3.14,12,3,2442,1,1,3
99.846,9,0.7,-83.205,3.99,5,4,72,1,2,3
699.98,2,0.0,195.994,66.71,15,2,717,1,2,3
43.98,2,0.0,21.99,6.1,5,4,40,1,2,3
391.98,2,0.0,113.674,155.34,15,3,841,1,3,3
383.976,3,0.2,81.5949,18.1,14,4,34,1,1,3
21.4,5,0.0,6.206,2.0,10,4,27,2,2,3
549.99,1,0.0,274.995,51.95,16,4,2005,2,2,3
62.8,4,0.0,15.7,11.68,13,1,161,1,2,3
13.904,2,0.2,4.5188,0.56,5,2,27,1,1,3
744.1,5,0.3,-95.67,128.29,2,2,124,1,2,3
18.24,3,0.0,8.5728,2.4,5,4,572,2,4,3
359.499,3,0.15,-29.6058,30.6,3,4,161,1,1,3
20.736,4,0.2,7.2576,4.7,12,1,419,2,2,3
35.168,4,0.2,8.3524,1.92,14,4,2123,1,2,3
105.52,4,0.0,48.5392,11.97,12,2,457,3,2,3
5.792,2,0.8,-9.5568,0.41,5,4,786,2,1,3
466.158,7,0.4,-93.2316,32.98,15,4,72,3,1,3
7.968,2,0.2,2.8884,0.98,12,3,3709,3,1,3
3.024,3,0.2,-0.6048,0.17,6,4,3709,1,1,3
51.45,3,0.0,13.8915,7.42,13,4,2984,3,2,3
14.016,4,0.8,-2.03,2.03,9,4,20,1,2,3
19.152,3,0.2,6.4638,1.54,5,4,2075,2,1,3
4.448,2,0.2,0.3336,1.13,10,1,786,1,2,3
40.032,6,0.2,12.51,4.64,12,2,72,1,1,3
186.304,4,0.2,13.9728,12.21,4,4,1385,1,1,3
66.36,4,0.0,23.226,8.09,14,4,246,3,4,3
42.048,9,0.2,5.256,3.71,10,3,1143,2,1,3
52.512,6,0.2,19.692,3.44,8,4,72,3,2,3
17.496,9,0.6,-7.4358,0.05,1,1,20,1,1,3
15.552,3,0.2,5.4432,3.66,12,2,786,1,3,3
10.776,3,0.2,3.3675,0.84,5,4,2309,1,1,3
3.304,1,0.2,1.0738,0.6,11,4,72,1,2,3
35.48,1,0.0,0.0,2.11,13,4,1,1,1,3
34.44,3,0.0,16.1868,2.6,6,4,1242,1,1,3
232.55,5,0.0,9.302,36.46,13,4,346,3,2,3
464.292,9,0.4,-115.24,115.24,2,1,1,1,2,3
101.12,8,0.0,37.4144,11.07,1,4,514,3,4,3
107.976,3,0.2,37.7916,14.87,15,4,1385,1,4,3
58.73,7,0.0,14.6825,2.3,9,4,1,2,1,3
17.05,5,0.0,-1.41,1.41,6,4,48,2,1,3
8.096,2,0.2,2.7324,0.8,5,4,111,1,2,3
30.36,4,0.0,13.0548,2.58,1,4,1092,3,1,3
23.34,3,0.0,10.9698,2.49,8,4,1460,1,1,3
119.9,2,0.0,43.164,3.16,14,4,161,1,1,3
1317.49,6,0.1,292.776,67.78,4,4,1,1,1,3
86.26,2,0.0,29.3284,4.84,1,4,27,1,1,3
8.544,4,0.2,1.9224,0.86,1,4,1691,2,1,3
1214.85,3,0.0,352.306,417.47,15,1,159,1,3,3
67.78,2,0.0,16.945,4.24,13,2,161,3,2,3
39.9,5,0.0,10.374,5.11,13,3,2418,3,1,3
2.688,1,0.2,0.84,0.15,5,4,1,1,1,3
28.4,4,0.0,13.064,5.95,5,3,1813,1,2,3
1001.58,2,0.2,125.198,79.67,15,2,20,2,2,3
105.584,2,0.2,9.2386,12.63,15,2,1740,3,1,3
1367.84,8,0.0,259.89,70.66,3,4,48,3,1,3
301.96,2,0.0,33.2156,27.19,4,2,2584,1,1,3
170.352,3,0.2,-12.44,12.44,4,4,1514,1,1,3
3.9,2,0.0,1.521,0.3,10,4,1265,1,1,3
3504.9,5,0.0,700.98,383.35,4,2,102,3,2,3
3.408,1,0.2,0.8946,0.6,10,3,622,3,2,3
2.072,2,0.8,-3.5224,0.34,5,4,2331,1,2,3
53.248,2,0.2,19.968,11.5,5,3,161,1,1,3
4.992,3,0.2,1.6848,0.68,5,4,1,3,2,3
37.68,2,0.0,15.8256,5.56,1,4,27,3,4,3
45.36,7,0.0,21.7728,15.36,12,3,2984,3,2,3
40.29,3,0.0,10.0725,5.87,13,3,246,1,2,3
1801.63,6,0.2,-337.806,91.97,13,4,437,1,2,3
748.752,8,0.4,-162.23,88.38,15,4,72,2,4,3
199.96,4,0.0,15.9968,13.62,14,4,930,1,1,3
167.952,6,0.2,-8.83,8.83,14,4,1247,1,1,3
23.16,2,0.0,11.58,3.08,8,4,161,1,2,3
397.6,5,0.0,43.736,121.91,1,2,1050,3,3,3
158.13,3,0.0,77.4837,10.65,8,4,1832,1,1,3
3930.07,3,0.2,-786.014,253.2,7,4,423,1,1,3
104.23,7,0.0,28.1421,5.73,1,4,542,1,1,3
9.26,2,0.0,3.0558,0.14,10,4,1729,1,1,3
465.18,3,0.0,120.947,29.63,13,4,151,3,1,3
36.63,3,0.0,9.8901,3.57,13,2,1,1,1,3
51.45,3,0.0,13.8915,4.76,13,1,538,1,1,3
17.48,2,0.0,8.2156,0.77,8,4,1866,1,1,3
79.14,3,0.0,36.4044,17.5,12,2,27,3,3,3
8.4,5,0.0,4.2,1.16,10,4,1,3,2,3
498.26,7,0.0,134.53,33.08,4,1,102,1,2,3
212.94,3,0.0,57.4938,11.48,3,4,102,2,1,3
706.86,7,0.0,197.921,41.12,9,2,235,2,1,3
166.44,3,0.0,79.8912,11.1,12,2,27,1,1,3
36.56,5,0.2,12.796,2.02,5,4,1,1,2,3
81.98,2,0.0,40.1702,3.37,12,4,161,2,1,3
14.624,2,0.2,5.1184,3.02,5,2,32,1,2,3
605.34,6,0.0,145.282,35.23,4,4,2364,3,2,3
210.008,1,0.2,2.6251,65.94,2,3,161,1,2,3
54.96,3,0.0,15.9384,23.07,9,3,255,3,3,3
164.22,3,0.0,-12.86,12.86,1,4,493,1,1,3
332.94,3,0.0,6.6588,27.2,13,4,1432,1,1,3
13.68,2,0.0,3.6936,2.35,7,2,48,3,3,3
3.318,3,0.8,-5.6406,0.21,5,4,376,3,1,3
10.44,1,0.0,4.8024,2.45,5,3,1120,2,2,3
136.464,2,0.2,15.3522,29.02,2,2,27,3,3,3
20.768,8,0.8,-52.9584,0.92,9,4,2655,1,1,3
43.5,3,0.0,10.875,8.26,14,2,48,1,2,3
12.576,4,0.2,4.0872,0.84,6,4,72,3,1,3
249.95,5,0.0,19.996,22.11,14,4,246,1,1,3
182.91,3,0.0,53.0439,36.1,9,3,190,1,2,3
107.648,2,0.2,33.64,6.44,5,2,567,2,1,3
99.372,2,0.3,-7.098,10.79,4,2,328,3,2,3
10.56,2,0.0,4.752,1.14,12,4,1092,1,1,3
38.88,6,0.0,18.6624,2.92,12,4,2569,1,1,3
35.2,5,0.0,16.544,7.79,12,3,27,1,1,3
45.528,3,0.2,15.9348,7.63,12,4,72,2,4,3
196.776,3,0.2,14.7582,35.42,15,3,124,2,1,3
11.76,2,0.0,-2.91,2.91,12,3,48,3,3,3
52.44,4,0.0,24.1224,4.75,17,4,126,2,1,3
32.36,4,0.0,11.6496,2.42,1,1,161,1,2,3
27.92,4,0.0,8.0968,9.03,1,1,27,3,2,3
3.744,4,0.7,-2.6208,0.95,5,3,612,2,2,3
715.2,3,0.0,178.8,53.16,4,2,554,1,1,3
159.8,4,0.0,70.312,25.83,14,4,1540,3,4,3
340.116,6,0.3,-9.7176,14.46,4,4,3017,2,2,3
105.52,4,0.0,48.5392,4.03,12,4,190,1,1,3
13.48,1,0.0,1.8872,0.9,14,4,572,1,2,3
85.52,2,0.0,22.2352,5.42,13,4,102,1,1,3
6.16,2,0.0,-0.54,0.54,1,4,2133,3,1,3
15.84,3,0.0,0.0,0.22,13,4,48,3,1,3
21.24,9,0.2,7.434,2.83,8,3,1101,1,2,3
163.96,4,0.0,80.3404,7.09,12,4,161,2,1,3
17.904,2,0.2,6.2664,1.7,12,4,124,1,1,3
4.464,1,0.2,0.3348,1.3,13,3,612,1,3,3
51.588,1,0.4,-15.4764,4.02,2,4,1790,1,1,3
50.4,8,0.0,23.184,6.07,11,4,1443,3,2,3
89.568,2,0.2,32.4684,6.45,12,4,124,1,1,3
14.89,1,0.0,4.0203,0.8,1,4,126,1,1,3
4.08,2,0.0,1.9176,0.96,8,3,111,3,2,3
2275.5,10,0.0,386.835,123.34,2,4,306,3,1,3
37.296,2,0.3,-1.0656,4.4,4,4,1522,1,2,3
8.544,2,0.6,-7.476,0.65,1,3,3535,2,1,3
68.95,5,0.0,28.959,6.71,1,4,1242,3,1,3
191.058,3,0.3,-46.3998,2.25,4,3,124,1,2,3
9.216,4,0.2,3.3408,0.24,11,4,620,2,1,3
64.96,2,0.0,21.4368,11.78,1,4,161,3,2,3
187.056,9,0.2,11.691,15.98,4,4,1008,1,1,3
11.808,2,0.2,1.3284,2.42,1,3,1263,2,2,3
15.96,2,0.0,7.98,0.63,12,2,3739,1,1,3
16.9,5,0.0,6.253,0.15,10,4,1903,1,1,3
6.68,2,0.0,2.004,0.69,10,4,867,3,1,3
19.44,3,0.0,9.3312,4.37,12,2,27,1,2,3
31.92,2,0.2,2.394,2.37,15,4,124,1,1,3
33.568,2,0.2,11.7488,4.02,5,2,1,1,2,3
63.94,1,0.0,24.9366,7.12,1,4,1,1,1,3
10.68,4,0.0,4.0584,0.86,1,4,151,1,1,3
26.976,4,0.2,8.7672,1.94,5,4,48,3,1,3
307.776,7,0.2,111.569,51.4,12,4,1804,3,2,3
244.55,5,0.0,-24.12,24.12,13,2,1242,1,2,3
1.632,1,0.2,0.5508,0.3,8,4,786,3,4,3
31.95,1,0.0,2.2365,3.44,14,2,587,1,1,3
725.84,4,0.0,210.494,58.05,13,2,27,1,2,3
32.34,3,0.0,15.5232,5.65,5,4,1960,3,4,3
143.856,9,0.2,48.5514,22.1,12,4,2663,1,4,3
41.92,4,0.2,15.196,2.33,12,4,786,3,1,3
87.28,8,0.0,41.0216,23.74,5,3,2011,3,2,3
279.456,6,0.2,20.9592,11.69,4,4,27,3,1,3
27.24,5,0.2,9.534,0.87,5,4,161,1,1,3
16.36,1,0.0,1.636,0.83,14,4,161,1,1,3
198.272,8,0.2,-32.2192,9.11,3,4,608,3,1,3
720.76,5,0.2,54.057,55.4,13,3,786,3,1,3
70.56,6,0.0,23.9904,4.32,1,4,2069,1,2,3
64.864,4,0.2,6.4864,5.04,9,2,1649,3,2,3
151.192,1,0.2,13.2293,12.47,15,4,124,1,1,3
88.776,3,0.2,7.7679,7.45,15,4,48,1,1,3
85.056,3,0.2,28.7064,21.9,12,3,2102,3,2,3
273.96,2,0.0,71.2296,12.6,1,4,2191,3,2,3
15.552,3,0.2,5.4432,1.65,12,4,124,3,4,3
98.16,6,0.0,9.816,4.74,14,4,48,3,1,3
348.488,7,0.2,117.615,73.87,8,3,72,3,2,3
15.54,3,0.0,7.6146,2.15,12,4,27,1,2,3
25.92,5,0.2,9.072,3.32,12,2,124,3,2,3
358.2,3,0.4,41.79,20.05,15,4,72,1,1,3
40.41,9,0.0,18.5886,5.74,5,4,3421,1,2,3
167.976,3,0.2,10.4985,22.92,15,2,27,3,2,3
26.352,3,0.2,9.5526,4.21,5,2,48,3,2,3
22.5,6,0.0,10.8,1.44,11,4,841,3,1,3
21.98,7,0.0,-3.96,3.96,12,2,1560,3,2,3
63.2,5,0.0,23.384,11.72,1,1,161,3,3,3
39.0,12,0.0,-2.35,2.35,9,4,27,3,1,3
2.907,3,0.7,-2.0349,0.32,5,4,134,3,1,3
556.665,5,0.15,6.549,60.54,3,4,27,1,1,3
71.98,2,0.0,15.1158,12.12,14,3,48,1,2,3
24.672,4,0.2,7.71,0.62,5,4,1,3,1,3
445.96,5,0.2,55.745,23.88,15,4,27,1,1,3
87.92,4,0.0,40.4432,2.27,12,4,161,3,4,3
10.08,7,0.2,3.528,0.64,5,4,3175,1,2,3
224.75,5,0.0,62.93,48.65,15,3,2069,1,1,3
73.176,6,0.8,-197.575,7.83,9,4,20,1,1,3
15.36,2,0.0,7.68,5.31,5,2,294,3,3,3
36.288,7,0.2,12.7008,5.32,12,3,124,1,3,3
280.782,3,0.4,-21.38,21.38,15,2,72,1,1,3
11.232,3,0.2,3.9312,1.11,5,4,27,1,1,3
26.4,5,0.0,11.88,4.62,12,2,721,3,3,3
3.52,2,0.0,1.0208,0.28,10,4,1663,1,1,3
1649.95,5,0.0,659.98,217.29,14,3,27,1,2,3
599.165,5,0.15,35.245,47.46,3,1,27,2,2,3
46.53,3,0.0,12.0978,6.54,13,3,161,2,2,3
31.984,2,0.2,1.999,11.69,1,3,2315,1,3,3
161.568,2,0.2,16.1568,13.28,9,4,1157,2,1,3
8.896,4,0.2,-0.92,0.92,10,4,1691,1,2,3
1640.7,5,0.0,459.396,99.85,9,4,27,2,1,3
19.52,2,0.2,5.368,4.94,1,3,2421,3,2,3
588.784,2,0.2,183.995,89.0,5,4,1,1,2,3
2.064,1,0.2,0.1548,0.23,10,2,3756,1,1,3
6.368,2,0.2,2.388,0.69,12,4,776,1,1,3
99.6,1,0.0,36.852,4.77,14,4,1,1,1,3
20.936,1,0.2,7.0659,1.07,8,4,124,2,1,3
33.0,6,0.0,-2.59,2.59,15,4,1,3,1,3
357.93,3,0.0,7.1586,16.38,7,4,2699,2,1,3
86.2,5,0.0,24.998,14.57,7,4,644,2,4,3
38.016,6,0.2,13.7808,2.64,12,4,765,3,2,3
8.384,1,0.2,0.7336,0.44,13,4,72,3,1,3
19.6,5,0.0,-0.71,0.71,6,4,896,1,1,3
13.344,6,0.2,4.3368,1.36,5,2,161,1,2,3
16.272,1,0.2,-3.8646,1.9,13,4,749,3,2,3
9.24,3,0.0,-0.36,0.36,1,4,27,1,1,3
32.34,10,0.7,-23.716,6.03,5,3,1804,1,1,3
16.176,3,0.2,6.066,1.27,12,2,124,1,2,3
122.352,3,0.2,13.7646,12.94,4,4,161,1,1,3
585.552,3,0.2,73.194,179.73,4,3,111,2,3,3
123.92,5,0.2,9.294,10.06,9,4,3006,1,1,3
13.36,5,0.2,4.008,0.59,1,4,1478,1,1,3
750.68,2,0.0,37.534,163.0,13,1,802,3,2,3
44.4,3,0.0,22.2,6.35,11,3,1728,2,1,3
128.4,3,0.0,62.916,3.4,5,4,151,1,1,3
1.869,1,0.7,-1.3083,0.17,5,4,612,3,1,3
103.192,1,0.2,11.6091,7.69,15,4,111,3,1,3
419.136,4,0.2,-68.1096,29.66,4,4,612,1,1,3
23.472,3,0.2,7.6284,2.25,8,4,612,1,2,3
3.592,4,0.8,-6.286,0.37,5,4,247,2,1,3
23.976,3,0.2,-5.6943,1.13,15,2,437,3,1,3
18.16,2,0.2,1.816,2.51,13,3,124,1,1,3
7.36,2,0.0,0.1472,1.36,7,1,161,2,1,3
7.656,4,0.7,-6.1248,0.64,5,4,72,3,1,3
63.92,2,0.2,19.176,11.6,14,4,879,1,2,3
6.56,2,0.0,1.9024,0.38,10,2,1,1,1,3
3.312,1,0.2,0.6624,0.41,1,4,72,3,1,3
61.96,2,0.0,27.882,3.0,12,1,27,1,3,3
17.92,4,0.0,8.6016,1.04,8,4,1102,1,1,3
145.9,5,0.0,62.737,9.88,1,4,161,1,1,3
56.704,2,0.2,19.1376,3.97,12,4,20,1,1,3
32.896,4,0.2,11.1024,2.37,12,4,3614,1,2,3
239.97,3,0.0,2.3997,73.75,15,3,1,1,2,3
1319.96,4,0.0,527.984,345.77,14,2,243,3,3,3
239.96,10,0.3,-10.284,19.4,4,4,72,3,1,3
21.552,6,0.2,7.0044,3.34,5,3,3261,1,2,3
80.28,12,0.0,36.9288,8.9,12,3,119,2,2,3
9.78,2,0.0,4.0098,0.21,10,4,27,3,1,3
1.81,1,0.0,0.6516,0.23,6,4,585,2,2,3
37.94,2,0.0,18.2112,4.5,12,3,1,2,3,3
79.96,5,0.2,27.986,3.63,15,4,437,3,1,3
115.296,3,0.2,40.3536,9.69,12,4,3216,3,1,3
2479.96,4,0.0,743.988,312.14,15,4,294,1,2,3
179.94,6,0.0,75.5748,13.35,14,3,1163,1,2,3
17.43,3,0.0,8.0178,0.69,5,4,3736,1,4,3
181.986,2,0.3,-54.5958,22.47,4,4,20,1,2,3
455.97,6,0.5,-218.866,21.28,2,4,1147,3,1,3
67.4,5,0.0,17.524,6.11,13,4,1315,2,1,3
25.16,2,0.0,10.5672,4.25,1,3,2545,1,3,3
43.68,3,0.0,11.7936,3.95,9,3,161,1,2,3
2.672,1,0.2,0.334,0.07,10,4,124,3,1,3
10.16,2,0.0,3.4544,0.16,1,2,943,3,1,3
6.16,2,0.0,1.9712,0.59,1,4,1308,3,2,3
6.48,1,0.0,3.1104,0.61,12,4,149,1,2,3
34.54,1,0.0,17.27,6.05,5,2,66,3,2,3
19.456,4,0.2,2.1888,5.5,10,1,20,2,3,3
98.376,3,0.2,-6.88,6.88,12,4,169,3,1,3
383.64,6,0.0,122.765,41.95,1,4,1514,1,2,3
6.56,2,0.0,1.9024,0.2,10,2,27,1,1,3
19.98,1,0.0,8.5914,2.41,1,4,1427,2,2,3
8.0,5,0.0,3.44,0.64,10,4,1,2,1,3
6.16,2,0.0,1.9712,0.32,1,2,111,1,1,3
83.56,4,0.0,1.6712,3.99,13,4,1,2,2,3
10.9,5,0.0,3.597,2.63,6,3,2710,1,2,3
6.096,2,0.2,2.2098,0.59,5,4,1094,2,1,3
34.05,3,0.0,9.534,4.8,13,2,161,1,2,3
245.98,2,0.0,27.0578,9.75,4,2,94,3,1,3
59.913,7,0.7,-45.9333,5.09,5,4,419,1,1,3
391.98,2,0.0,109.754,39.68,15,1,867,3,2,3
68.62,2,0.0,32.2514,6.27,5,4,1315,1,1,3
25.02,3,0.0,6.5052,2.6,7,4,822,1,1,3
55.984,2,0.2,4.1988,14.44,10,1,169,1,2,3
14.16,1,0.2,1.062,0.27,13,2,124,3,1,3
590.352,6,0.2,206.623,34.96,5,4,1,3,1,3
17.088,2,0.2,1.068,0.69,1,4,1008,3,1,3
11.05,5,0.0,2.9835,1.2,10,4,1,1,4,3
7.78,2,0.0,2.0228,0.67,9,4,161,1,1,3
659.9,2,0.0,217.767,28.81,14,4,2011,1,1,3
53.04,3,0.2,-4.641,10.21,14,3,594,1,2,3
843.9,2,0.0,371.316,92.93,14,4,48,3,2,3
117.96,2,0.0,5.898,4.17,13,4,1,1,1,3
21.3,5,0.0,8.733,2.21,10,4,1,3,1,3
19.52,2,0.2,5.368,1.72,1,4,1398,3,1,3
443.92,4,0.0,8.8784,20.0,13,3,111,1,2,3
499.95,5,0.0,174.982,57.75,14,4,1909,3,2,3
100.0,4,0.0,21.0,10.74,14,2,27,3,1,3
6.16,2,0.0,2.9568,1.27,1,2,48,2,2,3
13.872,6,0.2,4.6818,1.12,11,4,612,3,2,3
815.292,9,0.4,-339.705,130.94,2,2,72,2,2,3
234.45,3,0.0,103.158,38.36,14,4,562,1,2,3
10.528,7,0.2,3.6848,1.94,5,2,1,2,1,3
152.8,5,0.0,76.4,21.87,5,3,697,2,1,3
82.56,5,0.2,28.896,5.59,5,4,2701,2,1,3
60.84,3,0.0,23.1192,3.65,1,4,1800,3,1,3
1325.76,6,0.2,149.148,99.18,4,4,111,1,1,3
28.8,9,0.2,10.08,3.08,12,4,1157,2,1,3
11.12,4,0.0,2.8912,1.43,10,3,1136,2,1,3
7.04,4,0.0,3.0976,0.62,1,2,246,2,2,3
17.94,3,0.0,8.7906,2.43,8,2,443,3,2,3
34.76,5,0.2,11.297,6.93,5,3,48,2,1,3
74.45,5,0.0,20.1015,4.04,1,4,206,3,1,3
192.22,14,0.0,69.1992,20.15,1,4,11,3,2,3
19.44,3,0.0,9.3312,2.06,12,4,1688,1,2,3
32.4,5,0.0,-5.08,5.08,12,2,938,3,2,3
40.99,1,0.0,20.0851,3.43,12,4,1,3,1,3
2.94,1,0.0,0.7938,0.24,10,4,119,3,1,3
45.24,4,0.7,-7.16,7.16,5,3,1937,2,1,3
21.44,2,0.2,7.504,2.86,1,4,834,2,4,3
18.656,2,0.2,1.3992,4.09,10,1,224,3,3,3
14.62,2,0.0,6.8714,0.62,11,4,48,1,1,3
355.36,4,0.0,92.3936,71.55,1,2,1666,1,2,3
15.84,2,0.2,5.544,1.47,8,4,786,3,1,3
12.96,2,0.0,6.2208,0.69,12,4,48,1,1,3
57.408,6,0.2,5.7408,3.1,15,4,48,3,1,3
38.976,3,0.6,-50.6688,5.29,1,4,20,1,4,3
20.44,7,0.0,9.198,0.98,6,4,3068,2,4,3
6.38,1,0.0,2.9348,0.4,5,4,1060,1,1,3
15.84,3,0.0,7.128,1.19,12,4,2314,1,1,3
98.352,3,0.2,35.6526,31.08,5,1,48,1,3,3
14.32,5,0.2,5.191,1.84,6,1,2037,1,2,3
275.058,3,0.3,-90.3762,12.17,4,4,124,2,1,3
27.36,9,0.0,9.3024,2.1,10,4,822,3,1,3
71.088,2,0.2,-1.7772,3.92,2,2,161,1,2,3
27.396,9,0.8,-42.4638,1.18,5,4,20,2,1,3
11.84,1,0.2,4.44,1.36,11,1,1600,1,2,3
35.88,6,0.0,17.5812,3.08,12,4,161,1,1,3
40.752,3,0.2,15.282,2.49,8,3,419,2,1,3
2.624,1,0.2,0.2952,0.27,10,4,879,1,4,3
11.64,3,0.0,3.3756,0.96,7,4,842,1,2,3
40.176,3,0.2,14.5638,9.38,5,2,1,3,2,3
79.44,3,0.0,-7.01,7.01,1,4,1,1,1,3
36.792,1,0.2,4.1391,10.83,15,1,20,1,3,3
5.94,3,0.0,1.6038,0.42,15,4,1,2,1,3
177.55,5,0.0,47.9385,20.63,13,4,55,1,2,3
619.95,5,0.0,111.591,181.01,14,2,697,3,3,3
81.4,5,0.0,21.164,4.43,13,2,238,1,1,3
8.72,5,0.2,-1.28,1.28,6,3,1649,3,3,3
12.96,2,0.0,6.2208,1.13,12,4,161,3,2,3
331.536,3,0.2,-82.884,41.66,13,4,20,3,2,3
899.91,9,0.0,395.96,152.26,14,3,1,3,2,3
946.344,7,0.2,118.293,52.9,15,4,124,3,1,3
178.11,3,0.0,32.0598,15.11,14,4,115,1,1,3
638.82,9,0.0,185.258,19.99,3,3,2813,3,1,3
13.92,3,0.2,4.872,0.85,5,4,1,1,1,3
19.36,2,0.0,-0.94,0.94,12,4,27,1,1,3
38.376,3,0.2,13.4316,5.89,5,4,161,1,4,3
12.96,2,0.0,-1.84,1.84,12,3,948,3,2,3
249.584,2,0.2,31.198,13.58,15,4,620,1,2,3
